type	rank	popularity	fpid	kind	name
f	187	0.0879	0636920072836	olt	Data Science for Security Professionals
a	187	0.0879	0636920072836	olt	Charles Givre
f	188	0.0879	9781491954454	book	MongoDB: The Definitive Guide, 3rd Edition
a	188	0.0879	9781491954454	book	Kristina Chodorow
a	188	0.0879	9781491954454	book	Shannon Bradshaw
f	189	0.0879	0636920103936	olt	Designing Serverless Architecture with AWS Lambda
a	189	0.0879	0636920103936	olt	Yan Cui
f	190	0.0876	9780134469669	book	CCNA Data Center DCICT 200-155 Official Cert Guide
a	190	0.0876	9780134469669	book	Ahmed Afrose
a	190	0.0876	9780134469669	book	David Klebanov
a	190	0.0876	9780134469669	book	Hesham Fayed
a	190	0.0876	9780134469669	book	Navaid Shamsee
a	190	0.0876	9780134469669	book	Ozden Karakok
f	191	0.0876	0321349601	book	Java Concurrency in Practice
a	191	0.0876	0321349601	book	Brian Goetz
a	191	0.0876	0321349601	book	David Holmes
a	191	0.0876	0321349601	book	Doug Lea
a	191	0.0876	0321349601	book	Joseph Bowbeer
a	191	0.0876	0321349601	book	Joshua Bloch
a	191	0.0876	0321349601	book	Tim Peierls
f	192	0.0874	9781119227953	book	Financial Accounting: IFRS, 3rd Edition
a	192	0.0874	9781119227953	book	Donald E. Kieso
a	192	0.0874	9781119227953	book	Jerry J. Weygandt
a	192	0.0874	9781119227953	book	Paul D. Kimmel
f	193	0.0874	9780134693866	book	Learn Python 3 the Hard Way: A Very Simple Introduction to the Terrifyingly Beautiful World of Computers and Code
a	193	0.0874	9780134693866	book	Zed A. Shaw
f	194	0.0867	9780134427201	video	OCA Java SE 8 Programmer I (1Z0-808)
a	194	0.0867	9780134427201	video	Simon Roberts
f	195	0.0860	9781491944233	book	Learning Spark Streaming
a	195	0.0860	9781491944233	book	Francois Garillot
a	195	0.0860	9781491944233	book	Gerard Maas
f	196	0.0833	9780134440897	book	CCNA Routing and Switching ICND2 200-105 Official Cert Guide
a	196	0.0833	9780134440897	book	Wendell Odom
f	197	0.0825	9781771373494	video	Hibernate and Java Persistence API (JPA) Fundamentals
a	197	0.0825	9781771373494	video	Kevin Bowersox
f	198	0.0825	0321200683	book	Enterprise Integration Patterns: Designing, Building, and Deploying Messaging Solutions
a	198	0.0825	0321200683	book	Bobby Woolf
a	198	0.0825	0321200683	book	Gregor Hohpe
f	199	0.0824	0636920106074	olt	Deep Learning Fundamentals
a	199	0.0824	0636920106074	olt	Jon Krohn
f	200	0.0822	9780134387772	video	CCNA Wireless 200-355
a	200	0.0822	9780134387772	video	Jerome Henry
f	201	0.0820	9780134593449	video	Domain-Driven Design Distilled
a	201	0.0820	9780134593449	video	Vaughn Vernon
f	202	0.0814	9781509304349	book	Exam Ref 70-761 Querying Data with Transact-SQL, First Edition
a	202	0.0814	9781509304349	book	Itzik Ben-Gan
f	203	0.0811	9780735697515	book	Exam Ref 70-740 Installation, Storage and Compute with Windows Server 2016
a	203	0.0811	9780735697515	book	Craig Zacker
f	204	0.0810	9780134466330	book	31 Days Before Your CCNA Routing & Switching Exam: A Day-By-Day Review Guide for the ICND1/CCENT (100-105), ICND2 (200-105), and CCNA (200-125) Certification Exam
a	204	0.0810	9780134466330	book	Allan Johnson
f	205	0.0807	9780735697706	book	Exam Ref 70-534 Architecting Microsoft Azure Solutions
a	205	0.0807	9780735697706	book	Dan Stoltz
a	205	0.0807	9780735697706	book	Haishi Bai
a	205	0.0807	9780735697706	book	Steve Maier
f	206	0.0806	9781617292576	book	Node.js in Action, Second Edition
a	206	0.0806	9781617292576	book	Bradley Meck Alex Young
a	206	0.0806	9781617292576	book	Mike Cantelon
f	207	0.0802	9781788399906	book	Deep Learning By Example
a	207	0.0802	9781788399906	book	Ahmed Menshawy
a	207	0.0802	9781788399906	book	Md. Rezaul Karim
f	208	0.0801	9780134609003	book	CCNA Cyber Ops SECFND 210-250 Official Cert Guide, First Edition
a	208	0.0801	9780134609003	book	Joseph Muniz
a	208	0.0801	9780134609003	book	Omar Santos
a	208	0.0801	9780134609003	book	Stefano De Crescenzo
f	209	0.0795	9780134755823	video	Red Hat Certified Engineer (RHCE) Complete Video Course with Virtual Machines, 2/e
a	209	0.0795	9780134755823	video	Sander van Vugt
f	210	0.0795	9781491954935	video	Intermediate Python Programming
a	210	0.0795	9781491954935	video	Jessica McKellar
f	211	0.0789	9781788297042	video	Learning Path: Python: Programming for Python Users
a	211	0.0789	9781788297042	video	Edwin Moses - Curator
f	212	0.0778	0636920103189	olt	Managing Infrastructure as Code with Terraform
a	212	0.0778	0636920103189	olt	Yevgeniy Brikman
f	213	0.0777	9781617290657	book	Functional Programming in Scala
a	213	0.0777	9781617290657	book	Paul Chiusano
a	213	0.0777	9781617290657	book	Rúnar Bjarnason
f	214	0.0775	9781119365594	book	Blockchain For Dummies
a	214	0.0775	9781119365594	book	Tiana Laurence
f	215	0.0775	0636920106050	olt	Deep Learning Fundamentals
a	215	0.0775	0636920106050	olt	Jon Krohn
f	216	0.0773	9781491904893	book	User Story Mapping
a	216	0.0773	9781491904893	book	Jeff Patton
a	216	0.0773	9781491904893	book	Peter Economy
f	217	0.0772	9780133522884	book	The C++ Programming Language, Fourth Edition
a	217	0.0772	9780133522884	book	Bjarne Stroustrup
f	218	0.0770	9781284033144	book	The Essentials of Computer Organization and Architecture, 4th Edition
a	218	0.0770	9781284033144	book	Julia Lobur
a	218	0.0770	9781284033144	book	Linda Null
f	219	0.0768	strata228	conf	Strata Data Conference in London 2017
f	220	0.0767	9780134034416	book	Effective Python: 59 Specific Ways to Write Better Python
a	220	0.0767	9780134034416	book	Brett Slatkin
f	221	0.0766	9781491989012	video	Learning Path: Delivering Applications with Docker
f	222	0.0764	9780321670250	book	Continuous Delivery: Reliable Software Releases through Build, Test, and Deployment Automation, Video Enhanced Edition
a	222	0.0764	9780321670250	book	David Farley
a	222	0.0764	9780321670250	book	Jez Humble
f	223	0.0763	9780134586656	book	Cisco ISE for BYOD and Secure Unified Access, 2nd Edition
a	223	0.0763	9780134586656	book	Aaron Woland
a	223	0.0763	9780134586656	book	Jamey Heary
f	224	0.0759	9780134278308	book	UNIX and Linux System Administration Handbook, 5th Edition
a	224	0.0759	9780134278308	book	Ben Whaley
a	224	0.0759	9780134278308	book	Dan Mackin
a	224	0.0759	9780134278308	book	Evi Nemeth
a	224	0.0759	9780134278308	book	Garth Snyder
a	224	0.0759	9780134278308	book	Trent R. Hein
f	225	0.0758	9781492023623	book	JavaScript: Novice to Ninja, 2nd Edition
a	225	0.0758	9781492023623	book	Darren Jones
f	226	0.0758	9781491969472	video	Practical Scala for Java Developers
a	226	0.0758	9781491969472	video	Ben Evans
a	226	0.0758	9781491969472	video	Julian Templeman
f	227	0.0754	9781491961728	book	Building Microservices with ASP.NET Core
a	227	0.0754	9781491961728	book	Kevin Hoffman
f	228	0.0754	9780134192772	book	Routing TCP/IP, Volume II: CCIE Professional Development, Second Edition
a	228	0.0754	9780134192772	book	Jeff Doyle
f	229	0.0751	9781491958698	book	Test-Driven Development with Python, 2nd Edition
a	229	0.0751	9781491958698	book	Harry J.W. Percival
f	230	0.0750	0636920099789	olt	Advanced SQL for Data Analysis (with Python, R, and Java)
a	230	0.0750	0636920099789	olt	Thomas Nield
f	231	0.0750	9781484226049	book	Blockchain Basics: A Non-Technical Introduction in 25 Steps
a	231	0.0750	9781484226049	book	Daniel Drescher
f	232	0.0748	0321127420	book	Patterns of Enterprise Application Architecture
a	232	0.0748	0321127420	book	Martin Fowler
f	233	0.0748	9781119277415	book	CCSP (ISC)2 Certified Cloud Security Professional Official Study Guide
a	233	0.0748	9781119277415	book	Ben Malisow
f	234	0.0744	9780134576213	book	CCIE Routing and Switching v5.1 Foundations: Bridging the Gap Between CCNP and CCIE
a	234	0.0744	9780134576213	book	Narbik Kocharians
f	235	0.0738	9781491957349	book	Practical Monitoring
a	235	0.0738	9781491957349	book	Mike Julian
f	236	0.0734	0636920123576	olt	CCNA Security Crash Course
a	236	0.0734	0636920123576	olt	Michael Shannon
f	237	0.0729	9780134393131	book	vSphere 6 Foundations Exam Official Cert Guide (Exam #2V0-620): VMware Certified Professional 6
a	237	0.0729	9780134393131	book	Bill Ferguson
f	238	0.0728	9781118794760	book	Professional ASP.NET MVC 5
a	238	0.0728	9781118794760	book	Brad Wilson
a	238	0.0728	9781118794760	book	David Matson
a	238	0.0728	9781118794760	book	Jon Galloway
a	238	0.0728	9781118794760	book	K. Scott Allen
f	239	0.0722	9780134305653	book	CCDA 200-310 Official Cert Guide, Fifth Edition
a	239	0.0722	9780134305653	book	Anthony Bruno
a	239	0.0722	9780134305653	book	Steve Jordan
f	240	0.0720	9781491983638	book	Designing Distributed Systems
a	240	0.0720	9781491983638	book	Brendan Burns
f	241	0.0719	9781484225356	book	Introducing Ethereum and Solidity: Foundations of Cryptocurrency and Blockchain Programming for Beginners
a	241	0.0719	9781484225356	book	Chris Dannen
f	242	0.0718	9781491910382	book	R for Data Science
a	242	0.0718	9781491910382	book	Garrett Grolemund
a	242	0.0718	9781491910382	book	Hadley Wickham
f	243	0.0718	9781491942680	video	Spring Framework Essentials
a	243	0.0718	9781491942680	video	Ken Kousen
f	244	0.0715	9780128113776	book	Eleventh Hour CISSP, 3rd Edition
a	244	0.0715	9780128113776	book	Eric Conrad
a	244	0.0715	9780128113776	book	Joshua Feldman
a	244	0.0715	9780128113776	book	Seth Misenar
f	245	0.0714	0636920090113	olt	Introduction to Modularity with the Java 9 Platform Module System (JPMS)
a	245	0.0714	0636920090113	olt	Paul J. Deitel
f	246	0.0713	9781788479943	video	Learning Path: Python: Machine and Deep Learning with Python
a	246	0.0713	9781788479943	video	Ankita Thakur - Curator
f	247	0.0710	9781118612101	book	Essential Algorithms: A Practical Approach to Computer Algorithms
a	247	0.0710	9781118612101	book	Rod Stephens
f	248	0.0709	9780134429434	video	CCNP Routing and Switching: ROUTE 300-101, SWITCH 300-115, and TSHOOT 300-135
a	248	0.0709	9780134429434	video	Kevin Wallace
f	249	0.0704	velocity244	conf	O'Reilly Velocity Conference in San Jose 2017
f	250	0.0703	9781787129849	video	Apache Spark with Scala
a	250	0.0703	9781787129849	video	Frank Kane
f	251	0.0700	9780133965858	book	Implementing Cisco IP Routing (ROUTE) Foundation Learning Guide: (CCNP ROUTE 300-101)
a	251	0.0700	9780133965858	book	Bob Vachon
a	251	0.0700	9780133965858	book	Diane Teare
a	251	0.0700	9780133965858	book	Rick Graziani
f	252	0.0697	9780134400631	video	CCNA Security 210-260
a	252	0.0697	9780134400631	video	Omar Santos
a	252	0.0697	9780134400631	video	Aaron Woland
a	252	0.0697	9780134400631	video	Mason Harris
f	253	0.0696	9780134540627	book	Scala for the Impatient, Second Edition
a	253	0.0696	9780134540627	book	Cay S. Horstmann
f	254	0.0694	9781119179672	book	PMP: Project Management Professional Exam Study Guide, 8th Edition
a	254	0.0694	9781119179672	book	Kim Heldman
f	255	0.0692	9780134833989	video	Security Penetration Testing The Art of Hacking Series LiveLessons
a	255	0.0692	9780134833989	video	Chris McCoy
a	255	0.0692	9780134833989	video	Jon Sternstein
a	255	0.0692	9780134833989	video	Omar Santos
a	255	0.0692	9780134833989	video	Ron Taylor
f	256	0.0691	9781788474139	video	CompTIA Security+ Certification; SY0-401. The Total Course
a	256	0.0691	9781788474139	video	Mike Meyers
f	257	0.0689	9780134649634	video	CISSP Exam Prep
a	257	0.0689	9780134649634	video	Sari Greene
f	258	0.0688	9781771373661	video	Learning Apache Maven
a	258	0.0688	9781771373661	video	Kevin Bowersox
f	259	0.0683	9780133757330	video	Border Gateway Protocol (BGP) LiveLessons (Video Training)
a	259	0.0683	9780133757330	video	Jeff Doyle
f	260	0.0678	9781617293825	book	Serverless Architectures on AWS: With examples using AWS Lambda
a	260	0.0678	9781617293825	book	Peter Sbarski
f	261	0.0677	9781788472388	video	Learning Path: AWS Certified Developer  -  Associate Complete Course
a	261	0.0677	9781788472388	video	Edwin Moses - Curator
f	262	0.0677	0636920086550	olt	Foundational data science with R
a	262	0.0677	0636920086550	olt	Colin Gillespie
f	263	0.0674	9781491996768	video	Building Web Apps with Angular and TypeScript
a	263	0.0674	9781491996768	video	Yakov Fain
f	264	0.0673	100000006A0427	video	Introduction to Docker
a	264	0.0673	100000006A0427	video	Stone River eLearning
f	265	0.0672	9781484218839	book	PMP Examination Practice Questions: 400 Practice Questions and Answers to help you Pass, Third Edition
a	265	0.0672	9781484218839	book	Sean Whitaker
f	266	0.0671	9781491944165	video	Event-Driven Microservices
a	266	0.0671	9781491944165	video	Chris Richardson
f	267	0.0666	9781617292545	book	Spring Boot in Action
a	267	0.0666	9781617292545	book	Craig Walls
f	268	0.0665	9780134540603	video	Core Java
a	268	0.0665	9780134540603	video	Cay S. Horstmann
f	269	0.0664	9781118063330	book	Operating System Concepts, 9th Edition
a	269	0.0664	9781118063330	book	Abraham Silberschatz
a	269	0.0664	9781118063330	book	Greg Gagne
a	269	0.0664	9781118063330	book	Peter B. Galvin
f	270	0.0663	9780133390124	book	Systems Performance: Enterprise and the Cloud
a	270	0.0663	9780133390124	book	Brendan Gregg
f	271	0.0663	9780134706061	book	Android Programming: The Big Nerd Ranch Guide
a	271	0.0663	9780134706061	book	Bill Phillips
a	271	0.0663	9780134706061	book	Chris Stewart
a	271	0.0663	9780134706061	book	Kristin Marsicano
f	272	0.0663	9781491979891	book	Machine Learning and Security
a	272	0.0663	9781491979891	book	Clarence Chio
a	272	0.0663	9781491979891	book	David Freeman
f	273	0.0659	0636920087120	olt	Big Data & Hadoop for Beginners
a	273	0.0659	0636920087120	olt	Jesse Anderson
f	274	0.0658	9781118530801	book	The Data Warehouse Toolkit: The Definitive Guide to Dimensional Modeling, 3rd Edition
a	274	0.0658	9781118530801	book	Margy Ross
a	274	0.0658	9781118530801	book	Ralph Kimball
f	275	0.0657	9781787123045	video	Learning Path: Python
a	275	0.0657	9781787123045	video	Kunal Parikh - Curator
f	276	0.0655	9781491901410	book	Data Science from Scratch
a	276	0.0655	9781491901410	book	Joel Grus
f	277	0.0654	9780134190570	book	The Go Programming Language
a	277	0.0654	9780134190570	book	Alan A. A. Donovan
a	277	0.0654	9780134190570	book	Brian W. Kernighan
f	278	0.0651	9781491975329	book	bash Cookbook, 2nd Edition
a	278	0.0651	9781491975329	book	Carl Albing
a	278	0.0651	9781491975329	book	JP Vossen
f	279	0.0650	9781484200766	book	Pro Git, Second Edition
a	279	0.0650	9781484200766	book	Ben Straub
a	279	0.0650	9781484200766	book	Scott Chacon
f	280	0.0643	0636920106036	olt	An Introduction to DevOps with AWS
a	280	0.0643	0636920106036	olt	Aater Suleman
f	281	0.0643	0636920071150	olt	Getting started with OpenStack
a	281	0.0643	0636920071150	olt	Matt Dorn
f	282	0.0641	9781118859919	book	MCSA Windows Server 2012 R2 Complete Study Guide: Exams 70-410, 70-411, 70-412, and 70-417
a	282	0.0641	9781118859919	book	William Panek
f	283	0.0640	9781491956885	video	Learning Docker
a	283	0.0640	9781491956885	video	Rick Fast
f	284	0.0639	9780128026489	book	Building a Scalable Data Warehouse with Data Vault 2.0
a	284	0.0639	9780128026489	book	Dan Linstedt
a	284	0.0639	9780128026489	book	Michael Olschimke
f	285	0.0639	9780735697133	book	Exam Ref 70-532 Developing Microsoft Azure Solutions
a	285	0.0639	9780735697133	book	Ike Ellis
a	285	0.0639	9780735697133	book	Michele Leroux Bustamante
a	285	0.0639	9780735697133	book	Zoiner Tejada
f	286	0.0638	9780133962123	video	CCNP Routing and Switching ROUTE 300-101 Complete Video Course
a	286	0.0638	9780133962123	video	Kevin Wallace
f	287	0.0636	9781449324469	book	Head First HTML and CSS, 2nd Edition
a	287	0.0636	9781449324469	book	Elisabeth Robson
a	287	0.0636	9781449324469	book	Eric Freeman
f	288	0.0635	0636920088202	olt	First Steps with Angular
a	288	0.0635	0636920088202	olt	Yakov Fain
f	289	0.0635	9781491987568	book	Learning Swift , 3rd Edition
a	289	0.0635	9781491987568	book	Jon Manning
a	289	0.0635	9781491987568	book	Paris Buttfield-Addison
a	289	0.0635	9781491987568	book	Tim Nugent
f	290	0.0635	0636920105992	olt	Linux package management
a	290	0.0635	0636920105992	olt	"William ""Bo"" Rothwell"
f	291	0.0635	9781491977101	video	Building Microservices with Spring
a	291	0.0635	9781491977101	video	Kevin Bowersox
f	292	0.0632	0131177052	book	Working Effectively with Legacy Code
a	292	0.0632	0131177052	book	Michael Feathers
f	293	0.0631	9781449342562	book	AWS System Administration, 1st Edition
a	293	0.0631	9781449342562	book	Federico Lucifredi
a	293	0.0631	9781449342562	book	Mike Ryan
f	294	0.0628	9781484208113	book	Pivotal Certified Professional Spring Developer Exam: A Study Guide
a	294	0.0628	9781484208113	book	Iuliana Cosmina
f	295	0.0627	0636920068846	olt	Reactive Python for Data Science: Production-Ready, Scalable Code for Real-Time Data
a	295	0.0627	0636920068846	olt	Thomas Nield
f	296	0.0625	0636920109525	olt	Creating serverless APIs with AWS Lambda and API Gateway
a	296	0.0625	0636920109525	olt	Bill Boulden
f	297	0.0622	9780470414637	book	Beginning Python: Using Python 2.6 and Python 3.1
a	297	0.0622	9780470414637	book	James Payne
f	298	0.0622	9780134818313	video	Amazon Web Services (AWS) Linux Operations
a	298	0.0622	9780134818313	video	Richard A. Jones
f	299	0.0619	fluent259	conf	O'Reilly Fluent Conference in San Jose 2017
f	300	0.0616	9780134434964	book	Domain-Driven Design Distilled
a	300	0.0616	9780134434964	book	Vaughn Vernon
f	301	0.0616	0636920078432	olt	Building Applications with Apache Cassandra
a	301	0.0616	0636920078432	olt	Jeff Carpenter
f	302	0.0615	0636920062196	olt	Reactive Architecture: Beyond the Basics
a	302	0.0615	0636920062196	olt	Henrik Engstrom
a	302	0.0615	0636920062196	olt	Duncan DeVore
f	303	0.0613	0636920104681	olt	TL;DR: Web performance
a	303	0.0613	0636920104681	olt	Gareth Hughes
a	303	0.0613	0636920104681	olt	Michael Gooding
f	304	0.0613	9781771373753	video	CISSP Certification Training: Domain 1
a	304	0.0613	9781771373753	video	David Miller
f	305	0.0611	9781491957820	video	Learning Path: Preparation for CISSP Certification, Domains 1 - 4
